"","symbol","log2fc","effectsize","pvalue","pvalue_adjust","hgnc_id","hgnc_symbol","entrez_id","gene","signif"
"10139","ZNF768",0.137480636822351,0.137480636822351,0.530038981050124,0.624481496899648,"HGNC:26273","ZNF768",79724,79724,FALSE
"10140","ATPSCKMT",-0.160723712403803,-0.160723712403803,0.530313931310378,0.624753996634299,"HGNC:27029","ATPSCKMT",134145,134145,FALSE
"10141","ELL3",-0.258797888905918,-0.258797888905918,0.530371474785068,0.624770349279619,"HGNC:23113","ELL3",80237,80237,FALSE
"10142","ZNF414",-0.152208163954321,-0.152208163954321,0.530491181927484,0.624859921155776,"HGNC:20630","ZNF414",84330,84330,FALSE
"10143","MAPK1",0.0855891236202402,0.0855891236202402,0.530757061349114,0.62509555519906,"HGNC:6871","MAPK1",5594,5594,FALSE
"10144","GRM6",-0.320082510435911,-0.320082510435911,0.530778600577859,0.62509555519906,"HGNC:4598","GRM6",2916,2916,FALSE
"10145","ICA1",0.130434260280067,0.130434260280067,0.531078358347806,0.625397105554996,"HGNC:5343","ICA1",3382,3382,FALSE
"10146","TSPAN5",0.100701350239557,0.100701350239557,0.531449081163948,0.625730675748781,"HGNC:17753","TSPAN5",10098,10098,FALSE
"10147","ADCK1",-0.166987013922284,-0.166987013922284,0.531775029079959,0.626025773736246,"HGNC:19038","ADCK1",57143,57143,FALSE
"10148","TMCO4",0.10875600034586,0.10875600034586,0.531787216420719,0.626025773736246,"HGNC:27393","TMCO4",255104,255104,FALSE
"10149","RAB39A",0.099510582412947,0.099510582412947,0.532134663035503,0.626383258750824,"HGNC:16521","RAB39A",54734,54734,FALSE
"10150","MMP14",0.128044239557379,0.128044239557379,0.532218656881025,0.626395739059497,"HGNC:7160","MMP14",4323,4323,FALSE
"10151","MMP2",-0.230612630492473,-0.230612630492473,0.532413805127298,0.626487430135616,"HGNC:7166","MMP2",4313,4313,FALSE
"10152","TEN1",0.221009707943913,0.221009707943913,0.532434952794932,0.626487430135616,"HGNC:37242","TEN1",100134934,100134934,FALSE
"10153","VCP",-0.0829809624240618,-0.0829809624240618,0.53244207407081,0.626487430135616,"HGNC:12666","VCP",7415,7415,FALSE
"10154","STK33",0.274872688685096,0.274872688685096,0.532561022049243,0.626524349626129,"HGNC:14568","STK33",65975,65975,FALSE
"10155","ABRACL",-0.185535008922846,-0.185535008922846,0.534211647362072,0.628362882211581,"HGNC:21230","ABRACL",58527,58527,FALSE
"10156","OTUD3",0.16430349476206,0.16430349476206,0.534683230528051,0.628865884072487,"HGNC:29038","OTUD3",23252,23252,FALSE
"10157","TPPP",0.0929083098999408,0.0929083098999408,0.534946956438695,0.629124352731264,"HGNC:24164","TPPP",11076,11076,FALSE
"10158","NOP14",0.133270892124294,0.133270892124294,0.535268690183605,0.629399267633923,"HGNC:16821","NOP14",8602,8602,FALSE
"10159","ZBTB14",-0.125654503948987,-0.125654503948987,0.535653083450498,0.629799504609135,"HGNC:12860","ZBTB14",7541,7541,FALSE
"10160","FZD10",-0.263040973242162,-0.263040973242162,0.536212443437997,0.630334128247765,"HGNC:4039","FZD10",11211,11211,FALSE
"10161","MMP3",-0.654458108534582,-0.654458108534582,0.536239942914252,0.630334128247765,"HGNC:7173","MMP3",4314,4314,FALSE
"10162","INTS12",-0.169300467444911,-0.169300467444911,0.536311160568899,0.63036605853297,"HGNC:25067","INTS12",57117,57117,FALSE
"10163","FUT2",-0.39101265665474,-0.39101265665474,0.53649969060409,0.630535858139953,"HGNC:4013","FUT2",2524,2524,FALSE
"10164","CS",-0.0777205887320292,-0.0777205887320292,0.536652545704773,0.63063860750943,"HGNC:2422","CS",1431,1431,FALSE
"10165","SGCB",0.095515152718571,0.095515152718571,0.536858751034892,0.630802419819204,"HGNC:10806","SGCB",6443,6443,FALSE
"10166","ZNF569",-0.15054475905374,-0.15054475905374,0.537339751799701,0.631315749117491,"HGNC:24737","ZNF569",148266,148266,FALSE
"10167","RTN4IP1",-0.208086790972542,-0.208086790972542,0.537918079838905,0.631891454266061,"HGNC:18647","RTN4IP1",84816,84816,FALSE
"10168","RNF144B",-0.142620203859069,-0.142620203859069,0.5379739281621,0.63190518289866,"HGNC:21578","RNF144B",255488,255488,FALSE
"10169","TPCN1",-0.0890078155798692,-0.0890078155798692,0.538372166080926,0.632321047726502,"HGNC:18182","TPCN1",53373,53373,FALSE
"10170","ACAD9",-0.0850102482266117,-0.0850102482266117,0.5390508546244,0.633066208045021,"HGNC:21497","ACAD9",28976,28976,FALSE
"10171","ATG5",-0.12642437466919,-0.12642437466919,0.539265167736906,0.633265924099088,"HGNC:589","ATG5",9474,9474,FALSE
"10172","CCDC62",-0.150049804921693,-0.150049804921693,0.53934296507613,0.633283027253351,"HGNC:30723","CCDC62",84660,84660,FALSE
"10173","ANKRD17",-0.0791543653614203,-0.0791543653614203,0.539368247476175,0.633283027253351,"HGNC:23575","ANKRD17",26057,26057,FALSE
"10174","ANAPC7",-0.103590169855377,-0.103590169855377,0.539872812075453,0.633823438463051,"HGNC:17380","ANAPC7",51434,51434,FALSE
"10175","FAM234B",-0.085842154210891,-0.085842154210891,0.539958690626852,0.633872254014245,"HGNC:29288","FAM234B",57613,57613,FALSE
"10176","RADIL",0.205089212287662,0.205089212287662,0.540316276744949,0.634240000323501,"HGNC:22226","RADIL",55698,55698,FALSE
"10177","JAKMIP2",-0.08590016789317,-0.08590016789317,0.540469795469704,0.634316133807086,"HGNC:29067","JAKMIP2",9832,9832,FALSE
"10178","EXOC3L1",-0.298536529500499,-0.298536529500499,0.540537914608555,0.634344051515937,"HGNC:27540","EXOC3L1",283849,283849,FALSE
"10179","TIMM29",0.0856270718579155,0.0856270718579155,0.540635551872878,0.634395328436605,"HGNC:25152","TIMM29",90580,90580,FALSE
"10180","LBH",0.174510463987879,0.174510463987879,0.540670279564218,0.634395328436605,"HGNC:29532","LBH",81606,81606,FALSE
"10181","PDLIM4",0.131337240221157,0.131337240221157,0.540964592491331,0.634688615444282,"HGNC:16501","PDLIM4",8572,8572,FALSE
"10182","ARHGEF18",0.0938503440524556,0.0938503440524556,0.541391829531692,0.635137795258586,"HGNC:17090","ARHGEF18",23370,23370,FALSE
"10183","JOSD1",-0.1087782597097,-0.1087782597097,0.54165643343045,0.635344036884689,"HGNC:28953","JOSD1",9929,9929,FALSE
"10184","FRMD3",-0.144064482161875,-0.144064482161875,0.541867864958775,0.635487851790436,"HGNC:24125","FRMD3",257019,257019,FALSE
"10185","CTU1",-0.16786893703554,-0.16786893703554,0.541915693211532,0.635491858233389,"HGNC:29590","CTU1",90353,90353,FALSE
"10186","SERPINC1",-0.18435150399749,-0.18435150399749,0.542430296835967,0.635941549739715,"HGNC:775","SERPINC1",462,462,FALSE
"10187","FAM83D",-0.254383019213204,-0.254383019213204,0.542442379537706,0.635941549739715,"HGNC:16122","FAM83D",81610,81610,FALSE
"10188","RBFOX2",0.0928512216182438,0.0928512216182438,0.542476941513939,0.635941549739715,"HGNC:9906","RBFOX2",23543,23543,FALSE
"10189","GMPR2",-0.146423071579721,-0.146423071579721,0.542630729758509,0.636069723282912,"HGNC:4377","GMPR2",51292,51292,FALSE
"10190","DIABLO",-0.124194072223791,-0.124194072223791,0.542843697816014,0.636267240502076,"HGNC:21528","DIABLO",56616,56616,FALSE
"10191","USP18",-0.287846748667588,-0.287846748667588,0.543491012286715,0.636973781211451,"HGNC:12616","USP18",11274,11274,FALSE
"10192","FAM118B",-0.12616691691478,-0.12616691691478,0.543541809765417,0.636981142992084,"HGNC:26110","FAM118B",79607,79607,FALSE
"10193","PDZD11",0.107768862552455,0.107768862552455,0.544161079043381,0.637654645813753,"HGNC:28034","PDZD11",51248,51248,FALSE
"10194","RARA",-0.117846451858226,-0.117846451858226,0.544440607727829,0.637877725045239,"HGNC:9864","RARA",5914,5914,FALSE
"10195","SPAST",0.0807638206214557,0.0807638206214557,0.54454076181274,0.637942832878541,"HGNC:11233","SPAST",6683,6683,FALSE
"10196","PPM1E",-0.0859232320898468,-0.0859232320898468,0.544603781472211,0.63796442972459,"HGNC:19322","PPM1E",22843,22843,FALSE
"10197","TBC1D7",-0.132898143596972,-0.132898143596972,0.54472467755267,0.63800158885988,"HGNC:21066","TBC1D7",51256,51256,FALSE
"10198","LMNB2",-0.142354709623602,-0.142354709623602,0.544825932545198,0.638057944721012,"HGNC:6638","LMNB2",84823,84823,FALSE
"10199","AS3MT",0.210509251830513,0.210509251830513,0.544939768854591,0.638096820993482,"HGNC:17452","AS3MT",57412,57412,FALSE
"10200","ACY3",0.250994976002637,0.250994976002637,0.545102382447856,0.638235004536975,"HGNC:24104","ACY3",91703,91703,FALSE
"10201","OGG1",-0.17013577709688,-0.17013577709688,0.545291821422405,0.638358167951555,"HGNC:8125","OGG1",4968,4968,FALSE
"10202","FANCL",0.278521063877405,0.278521063877405,0.545334541435381,0.638358167951555,"HGNC:20748","FANCL",55120,55120,FALSE
"10203","ZMYND12",0.226449919711926,0.226449919711926,0.545578820186653,0.6385838313334,"HGNC:21192","ZMYND12",84217,84217,FALSE
"10204","TTC12",-0.169712838861207,-0.169712838861207,0.545970374091428,0.638937603899096,"HGNC:23700","TTC12",54970,54970,FALSE
"10205","THAP6",0.223400721247923,0.223400721247923,0.54609534447179,0.638991696178427,"HGNC:23189","THAP6",152815,152815,FALSE
"10206","SYN2",0.1005118505613,0.1005118505613,0.546150565676299,0.638991696178427,"HGNC:11495","SYN2",6854,6854,FALSE
"10207","MRPL55",-0.136880277834594,-0.136880277834594,0.546246766353513,0.639010416344693,"HGNC:16686","MRPL55",128308,128308,FALSE
"10208","MRPS28",0.151629916102421,0.151629916102421,0.54625588180364,0.639010416344693,"HGNC:14513","MRPS28",28957,28957,FALSE
"10209","WDFY2",-0.10080726147453,-0.10080726147453,0.546489762399362,0.639231751015488,"HGNC:20482","WDFY2",115825,115825,FALSE
"10210","PPP1R1B",0.202974155744301,0.202974155744301,0.546849245473293,0.63954784561784,"HGNC:9287","PPP1R1B",84152,84152,FALSE
"10211","SKAP2",-0.261648710181004,-0.261648710181004,0.546849387877159,0.63954784561784,"HGNC:15687","SKAP2",8935,8935,FALSE
"10212","STK32B",-0.258110658287103,-0.258110658287103,0.546904448043696,0.639559966251818,"HGNC:14217","STK32B",55351,55351,FALSE
"10213","COX20",-0.115516577930337,-0.115516577930337,0.547164794703069,0.639775580401523,"HGNC:26970","COX20",116228,116228,FALSE
"10214","NUP37",-0.156375335083686,-0.156375335083686,0.548165011890549,0.640876963407293,"HGNC:29929","NUP37",79023,79023,FALSE
"10215","SERINC3",-0.118973568804076,-0.118973568804076,0.54822936798886,0.640881262867187,"HGNC:11699","SERINC3",10955,10955,FALSE
"10216","FAM221A",-0.434524587097924,-0.434524587097924,0.548258266738223,0.640881262867187,"HGNC:27977","FAM221A",340277,340277,FALSE
"10217","CKS1B",0.202478533503669,0.202478533503669,0.548629343655755,0.641262643225796,"HGNC:19083","CKS1B",1163,1163,FALSE
"10218","ARID4B",-0.0830923840670921,-0.0830923840670921,0.549635278783168,0.642333486124498,"HGNC:15550","ARID4B",51742,51742,FALSE
"10219","EFHC2",0.324788599287044,0.324788599287044,0.549801365858146,0.642475111805979,"HGNC:26233","EFHC2",80258,80258,FALSE
"10220","PTBP3",0.120201765854488,0.120201765854488,0.549977882044628,0.642628900390053,"HGNC:10253","PTBP3",9991,9991,FALSE
"10221","DCP1A",0.1025085542693,0.1025085542693,0.55017247749706,0.64280378709116,"HGNC:18714","DCP1A",55802,55802,FALSE
"10222","POFUT2",-0.108445843877258,-0.108445843877258,0.550270173253219,0.642865439996759,"HGNC:14683","POFUT2",23275,23275,FALSE
"10223","GTF2F1",-0.0942438494459737,-0.0942438494459737,0.550537235044833,0.643124932341947,"HGNC:4652","GTF2F1",2962,2962,FALSE
"10224","TPM1",0.072289682392094,0.072289682392094,0.551300656986375,0.643911607282511,"HGNC:12010","TPM1",7168,7168,FALSE
"10225","TIAM2",0.124760521247216,0.124760521247216,0.551873360055874,0.644469241850413,"HGNC:11806","TIAM2",26230,26230,FALSE
"10226","TIMMDC1",0.106629199711303,0.106629199711303,0.551957721616162,0.644469241850413,"HGNC:1321","TIMMDC1",51300,51300,FALSE
"10227","DNAJC28",0.213617696536353,0.213617696536353,0.551958247178476,0.644469241850413,"HGNC:1297","DNAJC28",54943,54943,FALSE
"10228","UBA5",0.0966461309419116,0.0966461309419116,0.552101994143186,0.644536053783207,"HGNC:23230","UBA5",79876,79876,FALSE
"10229","SESTD1",-0.0917148723241618,-0.0917148723241618,0.552105556727987,0.644536053783207,"HGNC:18379","SESTD1",91404,91404,FALSE
"10230","FZD9",-0.141458964596825,-0.141458964596825,0.55230676804029,0.644718350782224,"HGNC:4047","FZD9",8326,8326,FALSE
"10231","UNC13B",-0.0851251729000385,-0.0851251729000385,0.552572430245126,0.64489989489638,"HGNC:12566","UNC13B",10497,10497,FALSE
"10232","TSHZ3",0.163146453334562,0.163146453334562,0.552597498869559,0.64489989489638,"HGNC:30700","TSHZ3",57616,57616,FALSE
"10233","PERM1",0.237724257897179,0.237724257897179,0.552686445492546,0.64492242330536,"HGNC:28208","PERM1",84808,84808,FALSE
"10234","B3GALT6",0.12171253299339,0.12171253299339,0.55294450180536,0.645147005571828,"HGNC:17978","B3GALT6",126792,126792,FALSE
"10235","TRAF4",-0.153927343818034,-0.153927343818034,0.553287849810495,0.64539351379838,"HGNC:12034","TRAF4",9618,9618,FALSE
"10236","USH2A",0.310116741285537,0.310116741285537,0.55329109188376,0.64539351379838,"HGNC:12601","USH2A",7399,7399,FALSE
"10237","EPHB4",-0.170962118587187,-0.170962118587187,0.554102200239824,0.646234280155811,"HGNC:3395","EPHB4",2050,2050,FALSE
"10238","CYB561A3",-0.24390302832836,-0.24390302832836,0.554311154791703,0.646425290457577,"HGNC:23014","CYB561A3",220002,220002,FALSE
"10239","ENTPD1",-0.306730165026192,-0.306730165026192,0.554601768702757,0.646711491187984,"HGNC:3363","ENTPD1",953,953,FALSE
"10240","POLR1B",-0.11171635211147,-0.11171635211147,0.554739317646776,0.646819173419795,"HGNC:20454","POLR1B",84172,84172,FALSE
"10241","TFR2",-0.330854733924316,-0.330854733924316,0.555180256245211,0.647280557859751,"HGNC:11762","TFR2",7036,7036,FALSE
"10242","PRXL2C",0.409468656119267,0.409468656119267,0.556170883150089,0.648329871038258,"HGNC:16881","PRXL2C",195827,195827,FALSE
"10243","ERBB4",0.0797047089533443,0.0797047089533443,0.556793720045196,0.648975933604293,"HGNC:3432","ERBB4",2066,2066,FALSE
"10244","KHNYN",-0.178947183263924,-0.178947183263924,0.556815817797184,0.648975933604293,"HGNC:20166","KHNYN",23351,23351,FALSE
"10245","ACTR6",-0.0946982087933384,-0.0946982087933384,0.5571608414369,0.649317176597645,"HGNC:24025","ACTR6",64431,64431,FALSE
"10246","MED28",-0.105133526240217,-0.105133526240217,0.557449603648591,0.649555894023428,"HGNC:24628","MED28",80306,80306,FALSE
"10247","TGM2",-0.373922069234597,-0.373922069234597,0.557985977240208,0.650127949542393,"HGNC:11778","TGM2",7052,7052,FALSE
"10248","LRRC42",0.0913711159846815,0.0913711159846815,0.558312973878751,0.650403528438082,"HGNC:28792","LRRC42",115353,115353,FALSE
"10249","ALPL",-0.198415736339376,-0.198415736339376,0.558330673054153,0.650403528438082,"HGNC:438","ALPL",249,249,FALSE
"10250","GSDMD",0.230666150942059,0.230666150942059,0.558358861089762,0.650403528438082,"HGNC:25697","GSDMD",79792,79792,FALSE
"10251","NECAB3",-0.100580478866432,-0.100580478866432,0.558507443294939,0.65052364722078,"HGNC:15851","NECAB3",63941,63941,FALSE
"10252","NEK11",0.220567076234674,0.220567076234674,0.558585104994588,0.6505611482474,"HGNC:18593","NEK11",79858,79858,FALSE
"10253","VMAC",0.249963507648053,0.249963507648053,0.558773565272522,0.650675081916049,"HGNC:33803","VMAC",400673,400673,FALSE
"10254","SORBS3",0.103777710303066,0.103777710303066,0.558773877041331,0.650675081916049,"HGNC:30907","SORBS3",10174,10174,FALSE
"10255","PHF21B",0.180746837304323,0.180746837304323,0.55909647561804,0.650953872720461,"HGNC:25161","PHF21B",112885,112885,FALSE
"10256","DKK3",0.103246940458537,0.103246940458537,0.559144433081242,0.650953872720461,"HGNC:2893","DKK3",27122,27122,FALSE
"10257","XRCC2",0.17540257688312,0.17540257688312,0.559804154261557,0.651609667561102,"HGNC:12829","XRCC2",7516,7516,FALSE
"10258","DISP1",-0.121313397940333,-0.121313397940333,0.560400277570152,0.652144402387062,"HGNC:19711","DISP1",84976,84976,FALSE
"10259","NUMBL",-0.13057041376942,-0.13057041376942,0.561387550963606,0.653187060232415,"HGNC:8061","NUMBL",9253,9253,FALSE
"10260","DDHD1",0.0900555707400599,0.0900555707400599,0.561465912261426,0.653225118997377,"HGNC:19714","DDHD1",80821,80821,FALSE
"10261","NME6",-0.259179613385929,-0.259179613385929,0.561676440634143,0.653389829842929,"HGNC:20567","NME6",10201,10201,FALSE
"10262","KIF23",0.130410722113143,0.130410722113143,0.561698811719747,0.653389829842929,"HGNC:6392","KIF23",9493,9493,FALSE
"10263","NEURL2",-0.264579117109527,-0.264579117109527,0.561918740225776,0.653592525921853,"HGNC:16156","NEURL2",140825,140825,FALSE
"10264","DYNLT2B",0.131598908055111,0.131598908055111,0.562029787338074,0.65366855458185,"HGNC:28482","DYNLT2B",255758,255758,FALSE
"10265","TP53",0.107227744656282,0.107227744656282,0.562079177781425,0.653672866943629,"HGNC:11998","TP53",7157,7157,FALSE
"10266","NKX2-2",-0.217221266618587,-0.217221266618587,0.562502716705565,0.654008908201394,"HGNC:7835","NKX2-2",4821,4821,FALSE
"10267","FAM98C",0.129979604746793,0.129979604746793,0.562551510493098,0.654009551807421,"HGNC:27119","FAM98C",147965,147965,FALSE
"10268","PRC1",-0.0929421768676135,-0.0929421768676135,0.562741204655591,0.654176935365737,"HGNC:9341","PRC1",9055,9055,FALSE
"10269","DHX38",0.0855286084882224,0.0855286084882224,0.562922940001151,0.65433504049362,"HGNC:17211","DHX38",9785,9785,FALSE
"10270","TRIP4",-0.114129452238479,-0.114129452238479,0.563267526176571,0.654629226125777,"HGNC:12310","TRIP4",9325,9325,FALSE
"10271","GABRG1",0.0755904672547159,0.0755904672547159,0.563397255541865,0.654726819584873,"HGNC:4086","GABRG1",2565,2565,FALSE
"10272","RAD9A",-0.151397338833383,-0.151397338833383,0.563467915781742,0.65475575823623,"HGNC:9827","RAD9A",5883,5883,FALSE
"10273","SH2D1A",-0.285413799470209,-0.285413799470209,0.563868378679863,0.655167895292745,"HGNC:10820","SH2D1A",4068,4068,FALSE
"10274","TAMM41",-0.148973170524701,-0.148973170524701,0.563971362758485,0.655234347979146,"HGNC:25187","TAMM41",132001,132001,FALSE
"10275","SAP30BP",0.0930362214312715,0.0930362214312715,0.565028364180794,0.656365847118969,"HGNC:30785","SAP30BP",29115,29115,FALSE
"10276","STXBP2",0.2654699810315,0.2654699810315,0.565037005018621,0.656365847118969,"HGNC:11445","STXBP2",6813,6813,FALSE
"10277","LYSMD3",-0.192541312196409,-0.192541312196409,0.56591209442337,0.657329016892929,"HGNC:26969","LYSMD3",116068,116068,FALSE
"10278","TRIM26",0.0983329093808733,0.0983329093808733,0.566169825860574,0.657549125713472,"HGNC:12962","TRIM26",7726,7726,FALSE
"10279","NT5C3B",0.111065195895067,0.111065195895067,0.566193499050646,0.657549125713472,"HGNC:28300","NT5C3B",115024,115024,FALSE
"10280","MMACHC",-0.154644709682138,-0.154644709682138,0.566483074709015,0.657832033437047,"HGNC:24525","MMACHC",25974,25974,FALSE
"10281","SPA17",0.261539720964784,0.261539720964784,0.566840896917744,0.658161685964985,"HGNC:11210","SPA17",53340,53340,FALSE
"10282","ENDOG",0.186201461280233,0.186201461280233,0.566858943170905,0.658161685964985,"HGNC:3346","ENDOG",2021,2021,FALSE
"10283","SCN4B",-0.245945324011484,-0.245945324011484,0.567094747070011,0.65835062685736,"HGNC:10592","SCN4B",6330,6330,FALSE
"10284","RUNDC3B",0.0973407665947032,0.0973407665947032,0.567113692546217,0.65835062685736,"HGNC:30286","RUNDC3B",154661,154661,FALSE
"10285","PIGK",-0.0838785808779792,-0.0838785808779792,0.567569105598949,0.658825856413998,"HGNC:8965","PIGK",10026,10026,FALSE
"10286","EXOC3L4",-0.448609885534241,-0.448609885534241,0.567812920426467,0.659055408694217,"HGNC:20120","EXOC3L4",91828,91828,FALSE
"10287","BORCS6",-0.168194634951454,-0.168194634951454,0.568028248700331,0.659251862328903,"HGNC:25939","BORCS6",54785,54785,FALSE
"10288","TYMP",-0.0917386643269469,-0.0917386643269469,0.568217448546364,0.659417961982962,"HGNC:3148","TYMP",1890,1890,FALSE
"10289","GTSE1",-0.128971827015246,-0.128971827015246,0.568296111421086,0.659455766630794,"HGNC:13698","GTSE1",51512,51512,FALSE
"10290","CNEP1R1",-0.106335660961053,-0.106335660961053,0.568903637582101,0.660053689302058,"HGNC:26759","CNEP1R1",255919,255919,FALSE
